"","X","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"new.62",NA,2020-03-08,"ENGLAND",3.94941118407705,3.79144797968459,14.6322228474038,5.55374845218985,1.25632839064678,-0.596998508019247,1.43379369274043,4.30682722358677,9.40425855040768,0.756814763569174,0.629546725367227,0.48068693426679
"new.63",NA,2020-03-09,"ENGLAND",0.18805432648152,4.14351935972143,5.83482069073997,-0.868114624054745,0.481994873807946,0.870339475002277,1.5620825887422,5.4846439516879,10.8248617575358,0.258985411359845,0.456101244870598,0.570502843596195
"new.64",NA,2020-03-10,"ENGLAND",0.499515607903269,5.59860374961593,3.6027957161955,-1.99235500442334,0.212362151353833,1.1073399570309,0.70080730954969,6.21404990935578,9.35189056077275,-0.97118850978094,-0.0944615004521173,0.86947024030032
"new.52",NA,2020-03-11,"ENGLAND",0.503331154346346,5.06805963262901,10.8863487197385,-3.67688435781157,-0.162235558155498,1.15644272861329,-0.37011500370632,7.05525405321257,8.50480371401303,-2.97577090917094,-0.600232693611722,1.17964728847088
"new.53",NA,2020-03-12,"ENGLAND",0.281523527464682,11.0734114513585,7.09952433714609,-5.14554802189804,-1.05414031346105,1.57517434880778,-2.27368552794096,7.67957229038057,5.57684851583912,-5.23272078473807,-1.30528687857086,1.50828488586451
"new.122",NA,2020-03-13,"ENGLAND",-1.42195771236353,11.1670873602164,13.8147385356343,-4.66575513530649,-3.22101736122737,2.10852779945985,-2.40142397304744,10.1969019973038,9.83989707585865,-6.64467517878403,-2.35686393656077,1.84077045476561
"new.123",NA,2020-03-14,"ENGLAND",-6.59068311385358,8.54464883926211,3.66317515123308,-10.0354876728922,-1.71492103824669,2.03670521840133,-4.04510626171629,12.9709641887246,10.7328358875783,-9.51951240434613,-4.29041828487515,2.64957601660522
"new.124",NA,2020-03-15,"ENGLAND",-9.37558248556546,8.16167563986057,-5.86346353981359,-10.2449006767801,-3.67905090406719,1.70346467373611,-6.77274034730295,15.8288512508898,8.46897661400654,-13.3250175912638,-7.2738082607172,3.90489968224257
"new.125",NA,2020-03-16,"ENGLAND",-0.70611478926378,21.7648273081838,35.6761606108767,-10.7517953823765,-6.87904453212144,3.19773845731,-9.42466643128181,18.153459306897,7.66799639167309,-17.2293410659408,-10.7388380552223,5.27230569098944
"new.207",NA,2020-03-17,"ENGLAND",-11.0062604127787,25.0170390895619,9.85336739823334,-22.116215583358,-13.3225182868468,6.76897888990817,-12.9450285077479,18.2955753126748,6.6145097393029,-21.4650800139341,-14.1373111707219,6.69013617607198
"new.208",NA,2020-03-18,"ENGLAND",-18.5901074447603,25.0732690677855,-4.96066619526416,-30.3154206662351,-21.0459653890498,9.94370838807473,-18.748387175772,17.6992683183077,6.7232614087222,-25.7652032593969,-17.252618945329,7.85333822457897
"new.499",NA,2020-03-19,"ENGLAND",-18.2819590603874,27.345667843409,1.49266278081192,-32.4758123446373,-25.3093488749968,11.1470164100359,-25.3139460464718,14.8785234352087,10.1810263257709,-29.7703497742179,-20.7956183576994,8.77412584394299
"new.500",NA,2020-03-20,"ENGLAND",-26.0644922476262,12.1618994006605,6.440331969043,-34.3159277712595,-27.0103291697249,12.0333411950376,-31.3423519898653,10.9068583701222,6.10988170206321,-34.8974362813544,-26.0415841955789,10.6940460444377
"new.430",NA,2020-03-21,"ENGLAND",-47.214193790022,4.37049987869247,4.4244368371682,-40.1363503911319,-23.5220754604958,10.1791195579502,-39.7686210357335,4.06465530795226,3.18198759234734,-40.3107920738061,-32.2112827643479,13.0313705034519
"new.431",NA,2020-03-22,"ENGLAND",-55.334494580464,-11.5835385418326,18.3408908795271,-38.2809262805269,-28.48004679066,8.14897800928427,-47.5008693779887,-3.1473934229593,2.75326701288616,-45.1060683478782,-38.1362059593227,15.2534875514424
"new.432",NA,2020-03-23,"ENGLAND",-42.9049563930187,-6.03682814742156,7.17814824492301,-46.6414009323317,-43.6008053972781,16.6371798607728,-55.3629615689801,-10.9401963246315,1.70584361908843,-49.8559432859549,-43.7585484553445,17.4418595265795
"new.433",NA,2020-03-24,"ENGLAND",-69.9901437338557,-22.8783823456275,-10.6418913697777,-60.0097061305204,-56.51040826823,23.1302501030079,-62.4445296452864,-16.7697810758254,-2.1787881966739,-54.598876791151,-49.1664318542411,19.6149435581979
"new.434",NA,2020-03-25,"ENGLAND",-72.715845840547,-25.4110720485954,-7.96171025149246,-63.8823545847399,-62.5204277538733,25.4985277240084,-67.6367513733564,-22.9887625613509,-10.4149068453238,-59.2025534807369,-53.7837106925609,20.8968475381764
"new.435",NA,2020-03-26,"ENGLAND",-73.3166043973272,-27.2039524682967,-5.8393009757722,-65.7249369111737,-64.6657463471496,26.4656202359953,-71.9402062551783,-27.8659872148904,-20.4952407323395,-64.1629064065572,-57.4822178824005,21.8923748119498
