"","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"new.5700",2020-06-26,"SOUTH WEST",-51.2307692307692,-10.1538461538462,64.5454545454545,-37.5384615384615,-46.7692307692308,16.4615384615385,-50.956043956044,-12.0989010989011,73.1274558774559,-35.5714285714286,-39.8571428571429,13.999000999001
"new.5701",2020-06-27,"SOUTH WEST",-58.8461538461538,-17.2307692307692,-2.46153846153846,-41.3846153846154,-25.1538461538462,11,-50.6923076923077,-12.5494505494506,60.6566766566767,-36.3956043956044,-39.5934065934066,14.1858141858142
"new.5702",2020-06-28,"SOUTH WEST",-57.2307692307692,-19.3846153846154,33.8461538461538,-34.6923076923077,-17.1538461538462,7.45454545454545,-50.2087912087912,-13.3956043956044,50.1447718947719,-37.0659340659341,-39.3626373626374,14.3066933066933
"new.5703",2020-06-29,"SOUTH WEST",-44.3846153846154,-14.5384615384615,46.3333333333333,-37.6923076923077,-46.4615384615385,16.1538461538462,-49.7362637362637,-14.3076923076923,40.0495337995338,-37.5494505494506,-39.0769230769231,14.3946053946054
"new.5704",2020-06-30,"SOUTH WEST",-44.8461538461538,-12.6923076923077,35.25,-39.0769230769231,-46.6153846153846,16.9230769230769,-49.5384615384615,-14.8461538461538,34.9716117216117,-37.4285714285714,-38.8351648351648,14.4055944055944
"new.5001",2020-07-01,"SOUTH WEST",-46.3846153846154,-13.9230769230769,42.5833333333333,-36.4615384615385,-45.7692307692308,16.3846153846154,-48.3296703296703,-14.6263736263736,37.2994505494505,-35.032967032967,-37.7692307692308,14.002997002997
"new.5002",2020-07-02,"SOUTH WEST",-45.2307692307692,-12.2307692307692,60.25,-36,-45.6153846153846,16.3846153846154,-46.6483516483516,-14.2417582417582,42.0357142857143,-32.7032967032967,-37.2527472527473,13.7172827172827
"new.5003",2020-07-03,"SOUTH WEST",-49.8461538461538,-13.9230769230769,29,-36.6923076923077,-45.0769230769231,16.5384615384615,-44.8681318681319,-13.4175824175824,52.6764069264069,-30.6483516483516,-37.1428571428571,13.2997002997003
"new.5004",2020-07-04,"SOUTH WEST",-50.3846153846154,-15.6923076923077,13.8333333333333,-24.6153846153846,-17.6923076923077,8.18181818181818,-43.2307692307692,-12.8351648351648,63.1471861471861,-28.4175824175824,-37.0549450549451,12.9040959040959
"new.5005",2020-07-05,"SOUTH WEST",-45.4615384615385,-16.6923076923077,67,-18.3846153846154,-13.5384615384615,5.45454545454545,-42.0549450549451,-12.5164835164835,64.6829004329004,-27.4945054945055,-36.978021978022,12.7722277722278
"new.5006",2020-07-06,"SOUTH WEST",-31.9230769230769,-8.76923076923077,120.818181818182,-23.3076923076923,-45.6923076923077,13.2307692307692,-40.6703296703297,-12.010989010989,67.0876623376623,-26.2527472527473,-36.8901098901099,12.5964035964036
"new.5007",2020-07-07,"SOUTH WEST",-33.3846153846154,-8.61538461538461,108.545454545455,-23.4615384615385,-46,14.1538461538462,-38.7692307692308,-11.043956043956,81.6201298701299,-23.5054945054945,-36.7032967032967,12.002997002997
"new.5008",2020-07-08,"SOUTH WEST",-38.1538461538462,-11.6923076923077,53.3333333333333,-30,-45.2307692307692,15.4615384615385,-37.6593406593407,-10.043956043956,95.6010822510822,-20.6153846153846,-36.0769230769231,11.5154845154845
"new.5009",2020-07-09,"SOUTH WEST",-35.5384615384615,-8.69230769230769,77.0833333333333,-27.3076923076923,-45,15.1538461538462,-36.6593406593407,-9.13186813186813,104.839177489177,-17.9230769230769,-35.4285714285714,11.0609390609391
"new.5010",2020-07-10,"SOUTH WEST",-36.5384615384615,-7.15384615384615,130.727272727273,-17.4615384615385,-43.7692307692308,12.3846153846154,-36.2857142857143,-8.92307692307692,103.122294372294,-17.5384615384615,-35.2857142857143,11.038961038961
"new.5011",2020-07-11,"SOUTH WEST",-42.6153846153846,-8.69230769230769,111.7,-4.38461538461538,-13.3076923076923,4.76923076923077,-35.5274725274725,-8.75824175824176,103.550865800866,-17.4945054945055,-35.0989010989011,10.995004995005
"new.5093",2020-07-12,"SOUTH WEST",-38.4615384615385,-10.3076923076923,131.666666666667,0.461538461538461,-9,2.27272727272727,-33.7802197802198,-8.49450549450549,109.003246753247,-17.4835164835165,-34.7692307692308,10.7862137862138
"new.5094",2020-07-13,"SOUTH WEST",-29.3076923076923,-7.30769230769231,108.8,-20.6153846153846,-44.6923076923077,13.0769230769231,-31.8351648351648,-8.15384615384616,118.965367965368,-17.4505494505495,-34.4395604395604,10.4785214785215
"new.5095",2020-07-14,"SOUTH WEST",-28.0769230769231,-7.46153846153846,111.545454545455,-23.1538461538462,-44.6923076923077,13.8461538461538,-30.2637362637363,-8.13186813186813,121.095238095238,-17.8571428571429,-34.2087912087912,10.3356643356643
"new.5096",2020-07-15,"SOUTH WEST",-25.9230769230769,-9.84615384615385,91.5,-29.9230769230769,-42.9230769230769,14,-28.8681318681319,-8.30769230769231,118.293939393939,-18.5934065934066,-34.1318681318681,10.3356643356643
"new.5210",2020-07-16,"SOUTH WEST",-21.9230769230769,-6.30769230769231,146.818181818182,-27.0769230769231,-42.6923076923077,13,-27.0769230769231,-8.52747252747253,115.067748917749,-20.0769230769231,-34.1758241758242,10.4265734265734
"new.5211",2020-07-17,"SOUTH WEST",-25.5384615384615,-7,145.636363636364,-20.3076923076923,-42.1538461538462,11.3846153846154,-25.1978021978022,-8.06593406593407,127.353463203463,-19.7252747252747,-34.3406593406593,10.1518481518482
"new.5057",2020-07-18,"SOUTH WEST",-32.8461538461538,-9.92307692307692,92.0909090909091,-9.53846153846154,-12.7692307692308,4.76923076923077,-23.5054945054945,-7.68131868131868,138.361255411255,-19.4175824175824,-34.4725274725275,9.84415584415584
"new.5058",2020-07-19,"SOUTH WEST",-25.9230769230769,-11.8461538461538,109.083333333333,-9.92307692307692,-9.30769230769231,2.90909090909091,-22.6263736263736,-7.27472527472528,146.968398268398,-18.3736263736264,-34.6043956043956,9.59140859140859
"new.5059",2020-07-20,"SOUTH WEST",-16.1538461538462,-4.07692307692308,194.8,-18.1538461538462,-45.8461538461538,11.1538461538462,-22.1758241758242,-7.04395604395604,143.946753246753,-18.1758241758242,-34.9340659340659,9.64635364635365
"new.5060",2020-07-21,"SOUTH WEST",-16.2307692307692,-4.76923076923077,188.6,-21,-45.6153846153846,11.6923076923077,-21.967032967033,-7.48351648351648,141.998701298701,-18.021978021978,-35.2417582417582,9.72327672327672
"new.5061",2020-07-22,"SOUTH WEST",-19.7692307692308,-7,151.75,-22.6153846153846,-43.8461538461538,12.2307692307692,-22.2747252747253,-8.06593406593407,134.436263736264,-18.967032967033,-35.6153846153846,10.002997002997
"new.5102",2020-07-23,"SOUTH WEST",-18.7692307692308,-4.69230769230769,125.666666666667,-25.6923076923077,-45,13.3846153846154,-22.043956043956,-8.32967032967033,132.710073260073,-18.5274725274725,-35.5164835164835,10.015984015984
"new.5103",2020-07-24,"SOUTH WEST",-24.0769230769231,-10.0769230769231,132,-19.2307692307692,-44.3076923076923,11.9230769230769,-22.2857142857143,-8.96703296703297,117.985397935398,-19.7692307692308,-35.9450549450549,10.3676323676324
"new.5023",2020-07-25,"SOUTH WEST",-35,-14,39.1538461538462,-16.1538461538462,-15.3846153846154,6.72727272727273,-21.6923076923077,-9.04395604395605,110.198384948385,-19.7582417582418,-35.989010989011,10.4445554445554
"new.4984",2020-07-26,"SOUTH WEST",-24.3076923076923,-13.6923076923077,97,-6.84615384615385,-8.61538461538461,3,-21.010989010989,-8.92307692307692,110.722194472194,-19.6043956043956,-36.2417582417582,10.4335664335664
"new.4985",2020-07-27,"SOUTH WEST",-17.8461538461538,-8.53846153846154,91.7272727272727,-26.8461538461538,-48.8461538461538,13.6153846153846,-19.7472527472527,-8.53846153846154,119.255527805528,-18.5824175824176,-36.3626373626374,10.0819180819181
"new.4986",2020-07-28,"SOUTH WEST",-12.0769230769231,-5.30769230769231,134.090909090909,-20.9230769230769,-45.9230769230769,12.2307692307692,-18.8131868131868,-7.87912087912088,122.192035742036,-17.7912087912088,-36.6263736263736,9.82917082917083
"new.4946",2020-07-29,"SOUTH WEST",-15,-6.15384615384615,155.416666666667,-21.5384615384615,-45.6153846153846,12.1538461538462,-17.4065934065934,-7,132.325901875902,-15.8461538461538,-36.1208791208791,9.32967032967033
"new.4947",2020-07-30,"SOUTH WEST",-9.92307692307692,-2,185.4,-18.5384615384615,-45.8461538461538,10.9230769230769,-16.3406593406593,-6.4945054945055,135.873520923521,-15.4835164835165,-36.1208791208791,9.18681318681319
"new.4948",2020-07-31,"SOUTH WEST",-17.5384615384615,-5.46153846153846,152.555555555556,-13.6923076923077,-46.1538461538462,10.1538461538462,-13.9120879120879,-5.81318681318681,141.769624819625,-13.967032967033,-35.7912087912088,8.74725274725275
"new.4989",2020-08-01,"SOUTH WEST",-25.1538461538462,-7.84615384615385,110.090909090909,-2.53846153846154,-11.8461538461538,3.23076923076923,-12.2637362637363,-5.91208791208791,141.159235209235,-13.7362637362637,-35.8791208791209,8.63736263736264
"new.4990",2020-08-02,"SOUTH WEST",-16.8461538461538,-10.1538461538462,121.833333333333,-4.30769230769231,-8.61538461538461,2,-10.7252747252747,-6.26373626373626,135.040187590188,-14.4615384615385,-35.9340659340659,8.67032967032967
"new.4991",2020-08-03,"SOUTH WEST",-0.846153846153846,-3.76923076923077,133,-16.2307692307692,-46.5384615384615,10.5384615384615,-10.5714285714286,-6.51648351648352,131.073953823954,-15.043956043956,-35.967032967033,8.79120879120879
"new.4992",2020-08-04,"SOUTH WEST",-0.538461538461538,-6,129.818181818182,-19.3076923076923,-46.5384615384615,11.4615384615385,-10.4835164835165,-6.75824175824176,131.737445887446,-15.1868131868132,-35.8461538461538,8.73626373626374
"new.4966",2020-08-05,"SOUTH WEST",-4.23076923076923,-8.61538461538461,112.583333333333,-26.6153846153846,-46,12.3846153846154,-10.6263736263736,-6.64835164835165,135.529653679654,-14.9340659340659,-35.8791208791209,8.61538461538461
"new.4940",2020-08-06,"SOUTH WEST",-8.84615384615385,-3.76923076923077,157.636363636364,-22.6153846153846,-46.0769230769231,11.7692307692308,-10.5384615384615,-6.47252747252747,139.136796536797,-14.3626373626374,-35.7582417582418,8.45954045954046
"new.4914",2020-08-07,"SOUTH WEST",-16.9230769230769,-7.15384615384615,157.2,-14.6923076923077,-45.3076923076923,9.76923076923077,-9.79120879120879,-6.57142857142857,140.967965367965,-14.4285714285714,-35.7912087912088,8.4045954045954
"new.4915",2020-08-08,"SOUTH WEST",-26.1538461538462,-7.07692307692308,136.636363636364,-0.769230769230769,-12.0769230769231,2.38461538461538,-9.16483516483517,-6.34065934065934,145.193939393939,-14.3846153846154,-35.7362637362637,8.26173826173826
"new.4916",2020-08-09,"SOUTH WEST",-16.2307692307692,-8.92307692307692,147.083333333333,-0.307692307692307,-7.76923076923077,0.909090909090909,-8.69230769230769,-5.95604395604396,150.693939393939,-13.9340659340659,-35.6593406593407,8.08591408591409
"new.4917",2020-08-10,"SOUTH WEST",4.38461538461539,-4.46153846153846,145.818181818182,-16.6923076923077,-46.7692307692308,10.1538461538462,-8.82417582417582,-6.10989010989011,144.30303030303,-14.2747252747253,-35.6483516483516,8.12987012987013
"new.4960",2020-08-11,"SOUTH WEST",3.84615384615385,-4.38461538461538,159.4,-19,-46.1538461538462,10.4615384615385,-8.79120879120879,-6.25274725274725,137.714935064935,-14.9230769230769,-35.6703296703297,8.34965034965035
"new.4961",2020-08-12,"SOUTH WEST",-0.923076923076923,-5.92307692307692,151.083333333333,-23.4615384615385,-45.4615384615385,11.1538461538462,-8.64835164835165,-6.76923076923077,127.39025974026,-16.3186813186813,-35.8351648351648,8.65734265734266
"new.4962",2020-08-13,"SOUTH WEST",-9.76923076923077,-4.84615384615385,112.9,-25,-46,12.0769230769231,-8.52747252747253,-7.17582417582418,119.592640692641,-17.6813186813187,-35.9120879120879,8.91708291708292
"new.4963",2020-08-14,"SOUTH WEST",-16.6923076923077,-8.15384615384615,111.083333333333,-19.2307692307692,-45.4615384615385,11.3076923076923,-8.9701726844584,-7.48131868131868,98.7614718614718,-17.1538461538462,-35.8131868131868,8.92807192807193
"new.4977",2020-08-15,"SOUTH WEST",-25.1538461538462,-10.6923076923077,64.3636363636364,-10.5384615384615,-13.2307692307692,4.53846153846154,-9.71605180533752,-7.95494505494506,75.9900432900433,-16.9252747252747,-35.5274725274725,8.95004995004995
"new.4978",2020-08-16,"SOUTH WEST",-15.3846153846154,-11.7692307692308,92.5,-9.84615384615385,-8.30769230769231,2.72727272727273,-10.234977324263,-8.83736263736264,54.40670995671,-17.5418803418803,-35.6043956043956,9.23576423576424
"new.4979",2020-08-17,"SOUTH WEST",1.28571428571429,-6.6,0,-13,-46.0769230769231,10.2307692307692,-9.55365864294436,-8.77362637362637,38.2781385281385,-16.0021978021978,-35.3186813186813,8.97202797202797
"new.4980",2020-08-18,"SOUTH WEST",-1.375,-7.7,0,-17.4,-44.1538461538462,10.6153846153846,-9.36904325832897,-8.80879120879121,22.4090909090909,-15.3406593406593,-35.1538461538462,8.92807192807193
"new.4968",2020-08-19,"SOUTH WEST",-4.55555555555556,-12.1,0,-27.7777777777778,-46,13.1538461538462,-8.95420809349381,-8.5020979020979,35.0714285714286,-14.3453689167975,-34.6129426129426,8.77422577422577
"new.4969",2020-08-20,"SOUTH WEST",-5,-4.4,0,-14.2222222222222,-44,10.2307692307692,-8.72465986394558,-7.87435064935065,21.8571428571429,-14.6244897959184,-34.1880341880342,8.64435564435564
"new.4970",2020-08-21,"SOUTH WEST",-15.4,-8.4,0,-14.6,-44.3076923076923,11,-8.15323129251701,-7.68863636363636,21.8571428571429,-14.4975056689342,-33.968253968254,8.55644355644356
"new.5054",2020-08-22,"SOUTH WEST",-22.25,-8.54545454545454,153,-3.57142857142857,-9.44444444444444,3.46153846153846,-7.79353741496599,-7.66006493506494,21.8571428571429,-15.3260770975057,-34.2100122100122,8.73226773226773
"new.5055",2020-08-23,"SOUTH WEST",-13.7777777777778,-7.375,0,-11.8,-5.33333333333333,1.81818181818182,-5.51774376417234,-6.88863636363636,21.8571428571429,-13.2467120181406,-33.7045177045177,8.18281718281718
"new.5056",2020-08-24,"SOUTH WEST",5.28571428571429,-5.3,0,-12.1111111111111,-44.5384615384615,9.61538461538461,-6.11774376417234,-7.20292207792208,21.8571428571429,-14.1721088435374,-33.8363858363858,8.47952047952048
"new.5138",2020-08-25,"SOUTH WEST",1.14285714285714,-7.5,0,-23.2,-45.8461538461538,11.8461538461538,-5.01774376417234,-6.47435064935065,21.8571428571429,-13.4006802721088,-33.8034188034188,8.34765234765235
"new.5490",2020-08-26,"SOUTH WEST",11.375,-6.7,0,-13.2222222222222,-42.4615384615385,9.30769230769231,-4.24176973819831,-6.07175324675325,-5.36079117604718e-15,-12.6285714285714,-33.8113553113553,8.11688311688312
"new.5491",2020-08-27,"SOUTH WEST",-9.2,-6.6,0,-20.7,-44.9230769230769,12.3076923076923,-2.59097608740466,-5.73246753246753,-5.36079117604718e-15,-11.0285714285714,-33.5494505494505,7.84415584415584
"new.5492",2020-08-28,"SOUTH WEST",-7.7,-3.3,0,-9.2,-44.0769230769231,10.0769230769231,-1.97873118944548,-6.74675324675325,-5.36079117604718e-15,-11.8126984126984,-37.1868131868132,8.38261738261738
"new.5493",2020-08-29,"SOUTH WEST",-16.8181818181818,-5.72727272727273,0,1.83333333333333,-9.5,1.84615384615385,-2.30072665429808,-5.70389610389611,-5.36079117604718e-15,-10.2126984126984,-36.6703296703297,7.97602397602398
"new.5494",2020-08-30,"SOUTH WEST",-2.22222222222222,-5,0,-0.599999999999999,-3.5,-0.0909090909090909,-5.08445681302824,-5.66103896103896,-5.36079117604718e-15,-11.3952380952381,-36.4835164835165,8.16283716283716
"new.5495",2020-08-31,"SOUTH WEST",9.57142857142857,-12.4,0,-17.6,-70,13.3846153846154,-5.08445681302824,-5.56103896103896,-5.36079117604718e-15,-11.5238095238095,-35.8131868131868,7.88811188811189
"new.5496",2020-09-01,"SOUTH WEST",-1.11111111111111,-0.2,0,-12,-42.2307692307692,9,-5.88445681302824,-6.14675324675325,-5.36079117604718e-15,-11.752380952381,-34.956043956044,7.61338661338661
"new.5497",2020-09-02,"SOUTH WEST",-8.11111111111111,-6.4,0,-21.5,-41.1538461538462,10.6153846153846,-6.23510616367759,-6.32857142857143,19.4285714285714,-12.8918367346939,-34.8211233211233,7.66833166833167
"new.5498",2020-09-03,"SOUTH WEST",-9.2,-5.9,0,-21.6,-40.2307692307692,10.3846153846154,-7.71129663986807,-6.41785714285714,36.5,-15.0061224489796,-35.1544566544567,7.94105894105894
"new.5499",2020-09-04,"SOUTH WEST",-13.3,-7.4,0,-10.8,-38.0769230769231,8.15384615384615,-10.3643578643579,-5.24642857142857,36.5,-14.1426303854875,-30.9456654456654,7.17182817182817
"new.5500",2020-09-05,"SOUTH WEST",-19.2727272727273,-7,136,-6.14285714285714,-8.55555555555556,2.23076923076923,-10.8881673881674,-5.91785714285714,36.5,-14.4283446712018,-30.5940170940171,7.06193806193806
"new.5501",2020-09-06,"SOUTH WEST",-12.5555555555556,-5.625,119.5,-15.4,-5.83333333333333,1.81818181818182,-11.2580086580087,-6.00357142857143,36.5,-13.8013605442177,-30.0665445665446,6.73226773226773
"new.5502",2020-09-07,"SOUTH WEST",-9,-4.2,0,-11.5555555555556,-40.5384615384615,8,-11.1294372294372,-5.93214285714286,36.5,-12.7156462585034,-29.6489621489621,6.34765234765235
"new.5503",2020-09-08,"SOUTH WEST",-4.77777777777778,-4.9,0,-14,-39.7692307692308,8.23076923076923,-10.954711954712,-5.74313186813187,51.7023809523809,-12.7222396650968,-29.3742368742369,6.14985014985015
"new.5504",2020-09-09,"SOUTH WEST",-10.7,-7,0,-17.1111111111111,-37.4615384615385,8.30769230769231,-10.7838827838828,-5.72115384615385,46.5714285714286,-12.7457875457875,-29.1520146520146,6.08391608391608
"new.5505",2020-09-10,"SOUTH WEST",-8.3,-5.4,0,-14,-37.3076923076923,7.69230769230769,-10.6166056166056,-5.92857142857143,47.75,-10.8754578754579,-28.967032967033,5.78521478521479
"new.5506",2020-09-11,"SOUTH WEST",-12.0769230769231,-6.07692307692308,106.416666666667,-10.8461538461538,-36.1538461538462,6.76923076923077,-10.0671550671551,-5.81208791208791,72.2824675324675,-10.7191697191697,-28.1318681318681,5.54345654345654
"new.5507",2020-09-12,"SOUTH WEST",-18.0769230769231,-6.84615384615385,100.083333333333,-6.30769230769231,-7,1.76923076923077,-10.2857142857143,-5.67252747252747,92.0876623376623,-10.8620268620269,-27.3406593406593,5.48851148851149
"new.5508",2020-09-13,"SOUTH WEST",-11.3846153846154,-7.07692307692308,127.75,-2.30769230769231,-4.53846153846154,-0.272727272727273,-10.1527472527473,-5.61758241758242,110.028138528139,-10.7802197802198,-26.8901098901099,5.41158841158841
"new.5158",2020-09-14,"SOUTH WEST",-5.15384615384615,-3.38461538461538,171.727272727273,-10.4615384615385,-34.6923076923077,6.30769230769231,-10.0989010989011,-5.57142857142857,131.135281385281,-11.043956043956,-26.4175824175824,5.37862137862138
"new.5159",2020-09-15,"SOUTH WEST",-6.30769230769231,-3.92307692307692,138.636363636364,-15,-34.2307692307692,7.84615384615385,-10.1868131868132,-5.63736263736264,133.504329004329,-11.1428571428571,-25.989010989011,5.31268731268731
