"","week","week_start_date","region","type_mobility","mobility_av"
"results.5442",37,2021-01-27,"North East","retail_recreation_av",-20.6530612244898
"results.5443",37,2021-01-27,"North East","grocery_pharmacy_av",-5.77551020408163
"results.5444",37,2021-01-27,"North East","parks_av",41.5088921282799
"results.5445",37,2021-01-27,"North East","transit_stations_av",-26.7295918367347
"results.5446",37,2021-01-27,"North East","workplaces_av",-28.0881924198251
"results.5447",37,2021-01-27,"North East","residential_av",6.85021865889213
"results.5448",37,2021-01-27,"North West","retail_recreation",-13.9265306122449
"results.5449",37,2021-01-27,"North West","grocery_pharmacy",-8.71020408163265
"results.5450",37,2021-01-27,"North West","parks",63.515873015873
"results.5451",37,2021-01-27,"North West","transit_stations",-19.3761904761905
"results.5452",37,2021-01-27,"North West","workplaces",-25.8857142857143
"results.5453",37,2021-01-27,"North West","residential",5.73849206349206
"results.5454",37,2021-01-27,"North West","retail_recreation_av",-17.4057337220603
"results.5455",37,2021-01-27,"North West","grocery_pharmacy_av",-8.36919339164238
"results.5456",37,2021-01-27,"North West","parks_av",47.7607709750567
"results.5457",37,2021-01-27,"North West","transit_stations_av",-24.1891156462585
"results.5458",37,2021-01-27,"North West","workplaces_av",-30.065306122449
"results.5459",37,2021-01-27,"North West","residential_av",7.46643990929705
"results.5460",37,2021-01-27,"South East","retail_recreation",-17.2844611528822
"results.5461",37,2021-01-27,"South East","grocery_pharmacy",-11.7067669172932
"results.5462",37,2021-01-27,"South East","parks",75.5081453634085
"results.5463",37,2021-01-27,"South East","transit_stations",-27.3055853920515
"results.5464",37,2021-01-27,"South East","workplaces",-30.8571428571429
"results.5465",37,2021-01-27,"South East","residential",7.51065162907268
"results.5466",37,2021-01-27,"South East","retail_recreation_av",-19.9063714481008
"results.5467",37,2021-01-27,"South East","grocery_pharmacy_av",-10.7644028903427
"results.5468",37,2021-01-27,"South East","parks_av",61.0386674469287
"results.5469",37,2021-01-27,"South East","transit_stations_av",-31.3038463505703
"results.5470",37,2021-01-27,"South East","workplaces_av",-34.7050790240908
"results.5471",37,2021-01-27,"South East","residential_av",9.06077694235588
"results.5472",37,2021-01-27,"South West","retail_recreation",-10.2857142857143
"results.5473",37,2021-01-27,"South West","grocery_pharmacy",-5.67252747252747
"results.5474",37,2021-01-27,"South West","parks",92.0876623376624
"results.5475",37,2021-01-27,"South West","transit_stations",-10.8620268620269
"results.5476",37,2021-01-27,"South West","workplaces",-27.3406593406594
"results.5477",37,2021-01-27,"South West","residential",5.48851148851149
"results.5478",37,2021-01-27,"South West","retail_recreation_av",-13.8609977324263
"results.5479",37,2021-01-27,"South West","grocery_pharmacy_av",-5.29580062794348
"results.5480",37,2021-01-27,"South West","parks_av",72.0991032776746
"results.5481",37,2021-01-27,"South West","transit_stations_av",-16.3711494854352
"results.5482",37,2021-01-27,"South West","workplaces_av",-31.332548403977
"results.5483",37,2021-01-27,"South West","residential_av",7.16115313258171
"results.5484",37,2021-01-27,"West Midlands","retail_recreation",-16.656462585034
"results.5485",37,2021-01-27,"West Midlands","grocery_pharmacy",-9.26190476190477
"results.5486",37,2021-01-27,"West Midlands","parks",64.547619047619
"results.5487",37,2021-01-27,"West Midlands","transit_stations",-19.7020408163265
"results.5488",37,2021-01-27,"West Midlands","workplaces",-24.6326530612245
"results.5489",37,2021-01-27,"West Midlands","residential",5.10544217687075
"results.5490",37,2021-01-27,"West Midlands","retail_recreation_av",-18.9413022351798
"results.5491",37,2021-01-27,"West Midlands","grocery_pharmacy_av",-8.59300291545189
"results.5492",37,2021-01-27,"West Midlands","parks_av",50.7745383867833
"results.5493",37,2021-01-27,"West Midlands","transit_stations_av",-23.9467930029155
"results.5494",37,2021-01-27,"West Midlands","workplaces_av",-28.8932944606414
"results.5495",37,2021-01-27,"West Midlands","residential_av",6.90524781341108
"results.5496",37,2021-01-27,"Yorkshire and the Humber","retail_recreation",-13.1535714285714
"results.5497",37,2021-01-27,"Yorkshire and the Humber","grocery_pharmacy",-5.76428571428571
"results.5498",37,2021-01-27,"Yorkshire and the Humber","parks",77.0765306122449
"results.5499",37,2021-01-27,"Yorkshire and the Humber","transit_stations",-18.2892857142857
"results.5500",37,2021-01-27,"Yorkshire and the Humber","workplaces",-25.6607142857143
"results.5501",37,2021-01-27,"Yorkshire and the Humber","residential",4.71938775510204
"results.5502",37,2021-01-27,"Yorkshire and the Humber","retail_recreation_av",-16.4836734693878
"results.5503",37,2021-01-27,"Yorkshire and the Humber","grocery_pharmacy_av",-5.60714285714286
"results.5504",37,2021-01-27,"Yorkshire and the Humber","parks_av",55.9946550048591
"results.5505",37,2021-01-27,"Yorkshire and the Humber","transit_stations_av",-23.8678571428572
"results.5506",37,2021-01-27,"Yorkshire and the Humber","workplaces_av",-29.6105442176871
"results.5507",37,2021-01-27,"Yorkshire and the Humber","residential_av",6.53855685131195
"results.5508",38,2021-02-03,"East","retail_recreation",-16.6285714285714
"results.5509",38,2021-02-03,"East","grocery_pharmacy",-10.2428571428571
"results.5510",38,2021-02-03,"East","parks",89.5251700680272
"results.5511",38,2021-02-03,"East","transit_stations",-28.9
"results.5512",38,2021-02-03,"East","workplaces",-25.2285714285714
"results.5513",38,2021-02-03,"East","residential",6.50793650793651
"results.5514",38,2021-02-03,"East","retail_recreation_av",-17.1387755102041
"results.5515",38,2021-02-03,"East","grocery_pharmacy_av",-9.72653061224489
"results.5516",38,2021-02-03,"East","parks_av",83.2592808551992
"results.5517",38,2021-02-03,"East","transit_stations_av",-29.9530612244898
"results.5518",38,2021-02-03,"East","workplaces_av",-26.2918367346939
"results.5519",38,2021-02-03,"East","residential_av",7.02312925170068
"results.5520",38,2021-02-03,"East Midlands","retail_recreation",-20.2857142857143
"results.5521",38,2021-02-03,"East Midlands","grocery_pharmacy",-8.66071428571429
"results.5522",38,2021-02-03,"East Midlands","parks",78.5535714285714
"results.5523",38,2021-02-03,"East Midlands","transit_stations",-24.6428571428571
"results.5524",38,2021-02-03,"East Midlands","workplaces",-25.5277777777778
"results.5525",38,2021-02-03,"East Midlands","residential",5.92857142857143
"results.5526",38,2021-02-03,"East Midlands","retail_recreation_av",-20.655612244898
"results.5527",38,2021-02-03,"East Midlands","grocery_pharmacy_av",-8.20153061224489
"results.5528",38,2021-02-03,"East Midlands","parks_av",73.2372448979592
"results.5529",38,2021-02-03,"East Midlands","transit_stations_av",-25.8290816326531
"results.5530",38,2021-02-03,"East Midlands","workplaces_av",-26.5430839002268
"results.5531",38,2021-02-03,"East Midlands","residential_av",6.36224489795918
"results.5532",38,2021-02-03,"London","retail_recreation",-35.8571428571429
"results.5533",38,2021-02-03,"London","grocery_pharmacy",-15.2857142857143
"results.5534",38,2021-02-03,"London","parks",38.7142857142857
"results.5535",38,2021-02-03,"London","transit_stations",-45.1428571428571
"results.5536",38,2021-02-03,"London","workplaces",-37.8571428571429
"results.5537",38,2021-02-03,"London","residential",10.4285714285714
"results.5538",38,2021-02-03,"London","retail_recreation_av",-36.3061224489796
"results.5539",38,2021-02-03,"London","grocery_pharmacy_av",-15.0816326530612
"results.5540",38,2021-02-03,"London","parks_av",33.6530612244898
"results.5541",38,2021-02-03,"London","transit_stations_av",-45.7142857142857
"results.5542",38,2021-02-03,"London","workplaces_av",-38.8367346938776
"results.5543",38,2021-02-03,"London","residential_av",10.8979591836735
"results.5544",38,2021-02-03,"North East","retail_recreation",-18.9107142857143
"results.5545",38,2021-02-03,"North East","grocery_pharmacy",-7.64285714285714
"results.5546",38,2021-02-03,"North East","parks",69.3809523809524
"results.5547",38,2021-02-03,"North East","transit_stations",-24.8392857142857
"results.5548",38,2021-02-03,"North East","workplaces",-23.2678571428571
"results.5549",38,2021-02-03,"North East","residential",5.97619047619048
"results.5550",38,2021-02-03,"North East","retail_recreation_av",-19.4515306122449
"results.5551",38,2021-02-03,"North East","grocery_pharmacy_av",-7.22448979591837
"results.5552",38,2021-02-03,"North East","parks_av",65.0295918367347
"results.5553",38,2021-02-03,"North East","transit_stations_av",-26.2908163265306
"results.5554",38,2021-02-03,"North East","workplaces_av",-24.1913265306122
"results.5555",38,2021-02-03,"North East","residential_av",6.39200680272109
"results.5556",38,2021-02-03,"North West","retail_recreation",-14.1857142857143
"results.5557",38,2021-02-03,"North West","grocery_pharmacy",-8.98571428571429
"results.5558",38,2021-02-03,"North West","parks",72.2142857142857
"results.5559",38,2021-02-03,"North West","transit_stations",-18.5714285714286
"results.5560",38,2021-02-03,"North West","workplaces",-24.8428571428571
"results.5561",38,2021-02-03,"North West","residential",5.85277777777778
"results.5562",38,2021-02-03,"North West","retail_recreation_av",-14.5326530612245
"results.5563",38,2021-02-03,"North West","grocery_pharmacy_av",-8.47142857142857
"results.5564",38,2021-02-03,"North West","parks_av",68.8760932944606
"results.5565",38,2021-02-03,"North West","transit_stations_av",-19.8938775510204
"results.5566",38,2021-02-03,"North West","workplaces_av",-25.8510204081632
"results.5567",38,2021-02-03,"North West","residential_av",6.33390022675737
"results.5568",38,2021-02-03,"South East","retail_recreation",-17.7293233082707
"results.5569",38,2021-02-03,"South East","grocery_pharmacy",-11.7067669172932
"results.5570",38,2021-02-03,"South East","parks",73.8576799140709
"results.5571",38,2021-02-03,"South East","transit_stations",-27.6992481203008
"results.5572",38,2021-02-03,"South East","workplaces",-29.3233082706767
"results.5573",38,2021-02-03,"South East","residential",7.73959899749373
"results.5574",38,2021-02-03,"South East","retail_recreation_av",-18.1933404940924
"results.5575",38,2021-02-03,"South East","grocery_pharmacy_av",-11.2395273899033
"results.5576",38,2021-02-03,"South East","parks_av",67.3601332763682
"results.5577",38,2021-02-03,"South East","transit_stations_av",-28.9119226638024
"results.5578",38,2021-02-03,"South East","workplaces_av",-30.4167561761547
"results.5579",38,2021-02-03,"South East","residential_av",8.26609380594343
"results.5580",38,2021-02-03,"South West","retail_recreation",-11.0879120879121
"results.5581",38,2021-02-03,"South West","grocery_pharmacy",-5.94505494505494
"results.5582",38,2021-02-03,"South West","parks",122.709956709957
"results.5583",38,2021-02-03,"South West","transit_stations",-12.9120879120879
"results.5584",38,2021-02-03,"South West","workplaces",-26.1868131868132
"results.5585",38,2021-02-03,"South West","residential",5.80919080919081
"results.5586",38,2021-02-03,"South West","retail_recreation_av",-11.5463108320251
"results.5587",38,2021-02-03,"South West","grocery_pharmacy_av",-5.50392464678179
"results.5588",38,2021-02-03,"South West","parks_av",114.958410636982
"results.5589",38,2021-02-03,"South West","transit_stations_av",-14.4065934065934
"results.5590",38,2021-02-03,"South West","workplaces_av",-27.1664050235479
"results.5591",38,2021-02-03,"South West","residential_av",6.28071928071928
"results.5592",38,2021-02-03,"West Midlands","retail_recreation",-16.9795918367347
"results.5593",38,2021-02-03,"West Midlands","grocery_pharmacy",-9.36734693877552
"results.5594",38,2021-02-03,"West Midlands","parks",69.8503401360544
"results.5595",38,2021-02-03,"West Midlands","transit_stations",-21.1632653061224
"results.5596",38,2021-02-03,"West Midlands","workplaces",-23.4489795918367
"results.5597",38,2021-02-03,"West Midlands","residential",5.53741496598639
"results.5598",38,2021-02-03,"West Midlands","retail_recreation_av",-17.3440233236152
"results.5599",38,2021-02-03,"West Midlands","grocery_pharmacy_av",-8.83673469387755
"results.5600",38,2021-02-03,"West Midlands","parks_av",64.6530612244898
"results.5601",38,2021-02-03,"West Midlands","transit_stations_av",-22.6180758017493
"results.5602",38,2021-02-03,"West Midlands","workplaces_av",-24.5014577259475
"results.5603",38,2021-02-03,"West Midlands","residential_av",5.98542274052478
"results.5604",38,2021-02-03,"Yorkshire and the Humber","retail_recreation",-14.0178571428571
"results.5605",38,2021-02-03,"Yorkshire and the Humber","grocery_pharmacy",-6.82142857142857
"results.5606",38,2021-02-03,"Yorkshire and the Humber","parks",76.9107142857143
"results.5607",38,2021-02-03,"Yorkshire and the Humber","transit_stations",-18.6964285714286
"results.5608",38,2021-02-03,"Yorkshire and the Humber","workplaces",-24.5357142857143
"results.5609",38,2021-02-03,"Yorkshire and the Humber","residential",5.19132653061224
"results.5610",38,2021-02-03,"Yorkshire and the Humber","retail_recreation_av",-14.6071428571428
"results.5611",38,2021-02-03,"Yorkshire and the Humber","grocery_pharmacy_av",-6.54591836734694
"results.5612",38,2021-02-03,"Yorkshire and the Humber","parks_av",71.1964285714286
"results.5613",38,2021-02-03,"Yorkshire and the Humber","transit_stations_av",-19.8928571428572
"results.5614",38,2021-02-03,"Yorkshire and the Humber","workplaces_av",-25.530612244898
"results.5615",38,2021-02-03,"Yorkshire and the Humber","residential_av",5.67930029154519
"results.5616",39,2021-02-10,"East","retail_recreation",-21.4142857142857
"results.5617",39,2021-02-10,"East","grocery_pharmacy",-10.1
"results.5618",39,2021-02-10,"East","parks",25.6621315192744
"results.5619",39,2021-02-10,"East","transit_stations",-35.4285714285714
"results.5620",39,2021-02-10,"East","workplaces",-24.0285714285714
"results.5621",39,2021-02-10,"East","residential",8.24285714285714
"results.5622",39,2021-02-10,"East","retail_recreation_av",-20.769387755102
"results.5623",39,2021-02-10,"East","grocery_pharmacy_av",-9.87142857142856
"results.5624",39,2021-02-10,"East","parks_av",32.2601473922903
"results.5625",39,2021-02-10,"East","transit_stations_av",-34.6122448979592
"results.5626",39,2021-02-10,"East","workplaces_av",-24.0285714285714
"results.5627",39,2021-02-10,"East","residential_av",8.03990929705216
"results.5628",39,2021-02-10,"East Midlands","retail_recreation",-22.5496031746032
"results.5629",39,2021-02-10,"East Midlands","grocery_pharmacy",-7.30357142857143
